             VARIABLE : Tropical Cyclone Heat Potential (KJ/cm2)
             DATA SET : GODAS-MOM OUTPUT
             FILENAME : tchp_5day.nc
             FILEPATH : /home/las/datasets/ocean_analysis/NRIG/
             BAD FLAG : -1.E+34
             SUBSET   : 180 by 188 points (LONGITUDE-LATITUDE)
             Z=0:4737
             TIME     : 06-AUG-2016 12:00 JULIAN
  	30.3E	30.8E	31.3E	31.8E	32.3E	32.8E	33.3E	33.8E	34.3E	34.8E	35.3E	35.8E	36.3E	36.8E	37.3E	37.8E	38.3E	38.8E	39.3E	39.8E	40.3E	40.8E	41.3E	41.8E	42.3E	42.8E	43.3E	43.8E	44.3E	44.8E	45.3E	45.8E	46.3E	46.8E	47.3E	47.8E	48.3E	48.8E	49.3E	49.8E	50.3E	50.8E	51.3E	51.8E	52.3E	52.8E	53.3E	53.8E	54.3E	54.8E	55.3E	55.8E	56.3E	56.8E	57.3E	57.8E	58.3E	58.8E	59.3E	59.8E	60.3E	60.8E	61.3E	61.8E	62.3E	62.8E	63.3E	63.8E	64.3E	64.8E	65.3E	65.8E	66.3E	66.8E	67.3E	67.8E	68.3E	68.8E	69.3E	69.8E	70.3E	70.8E	71.3E	71.8E	72.3E	72.8E	73.3E	73.8E	74.3E	74.8E	75.3E	75.8E	76.3E	76.8E	77.3E	77.8E	78.3E	78.8E	79.3E	79.8E	80.3E	80.8E	81.3E	81.8E	82.3E	82.8E	83.3E	83.8E	84.3E	84.8E	85.3E	85.8E	86.3E	86.8E	87.3E	87.8E	88.3E	88.8E	89.3E	89.8E	90.3E	90.8E	91.3E	91.8E	92.3E	92.8E	93.3E	93.8E	94.3E	94.8E	95.3E	95.8E	96.3E	96.8E	97.3E	97.8E	98.3E	98.8E	99.3E	99.8E	100.3E	100.8E	101.3E	101.8E	102.3E	102.8E	103.3E	103.8E	104.3E	104.8E	105.3E	105.8E	106.3E	106.8E	107.3E	107.8E	108.3E	108.8E	109.3E	109.8E	110.3E	110.8E	111.3E	111.8E	112.3E	112.8E	113.3E	113.8E	114.3E	114.8E	115.3E	115.8E	116.3E	116.8E	117.3E	117.8E	118.3E	118.8E	119.3E	119.8E
16N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	94.9231	98.67052	116.8829	136.5269	140.7931	136.2651	127.4907	114.5524	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2162728	7.875546	17.92897	28.11604	38.70273	47.95973	54.62133	56.62484	52.97732	48.75993	48.63891	49.36842	49.40998	50.54688	49.03259	46.99354	45.10016	43.75666	42.63744	41.2949	40.6283	34.88443	30.00586	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	18.6162	22.50051	30.01265	34.79315	40.89426	46.76377	51.68288	56.89536	62.21158	67.18147	75.13317	83.78297	89.5696	95.57302	107.3291	121.419	127.2026	124.48	118.3016	115.3216	115.332	116.197	114.7164	109.4874	102.8058	88.81363	70.66914	68.95892	71.89307	-1.E+34	86.15201	80.23895	82.77955	82.49111	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	22.29489	24.27682	27.93655	24.90594	27.46828	30.10503	35.23299	37.66491	38.35415	38.52274	39.60571	41.77851	43.82615	47.47243	51.44792	58.11723	62.59829	66.71651	69.10778	69.91048	72.75633	79.65842	89.16494	93.89191
16.3N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	101.2296	104.229	126.4099	139.826	141.8246	138.8347	126.5705	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.866721	14.58226	24.80987	33.8691	42.19109	49.52732	51.66613	48.08412	45.01912	45.86753	48.7738	50.33171	51.68384	50.90908	47.85548	44.85439	43.0144	41.09484	39.05037	37.87231	35.46148	31.99422	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	19.65083	18.75203	31.46433	38.90034	46.48026	49.95622	53.3775	58.31617	65.46736	74.54979	85.72762	93.56337	99.2504	113.0452	126.5562	130.1685	125.3378	117.5537	114.9465	116.4681	119.5365	119.0739	113.785	107.3425	95.37249	82.17326	78.83526	-1.E+34	-1.E+34	-1.E+34	87.88216	86.65804	86.62872	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	24.77818	26.3718	25.8954	29.328	28.54442	30.95002	38.53343	42.51563	43.48779	42.29694	40.48991	40.16525	40.86944	42.81114	45.19868	49.0638	54.83763	61.21756	66.74697	70.58712	72.63319	75.5537	82.87006	92.08376	96.73736
16.7N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	96.96959	105.3806	130.8135	144.141	141.3056	137.0975	123.6205	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.228377	11.28679	21.16096	29.66022	35.57721	40.17626	42.92542	41.73267	41.37742	43.58031	47.65625	49.85348	51.9512	51.72036	48.91052	46.17895	43.60226	40.39234	38.31777	37.80864	35.0792	31.61994	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	22.93711	35.56013	46.84612	51.96056	54.84199	57.20459	63.02881	71.96848	83.43897	91.84863	98.26214	109.6546	123.1863	128.4167	122.7478	114.4881	112.568	115.7281	120.5613	122.5809	118.5213	111.4792	100.6354	89.09612	92.44261	-1.E+34	-1.E+34	-1.E+34	-1.E+34	94.3462	88.69846	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	28.1796	29.41997	30.92166	30.98319	31.45917	41.50658	47.60715	48.78279	47.39575	46.04277	43.37774	41.93757	41.52309	43.4279	44.81837	47.763	51.74105	59.57133	65.47432	71.1422	74.20731	77.26721	84.06776	94.42734	98.08029
17N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	99.39957	108.259	143.0441	144.7287	142.7347	133.5726	118.7288	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6697695	7.865182	15.67527	23.95556	29.29023	32.04652	34.29909	36.16694	37.66757	40.91707	45.64365	49.03472	51.79232	51.33636	48.83245	47.27239	43.94901	40.29258	37.7119	37.30232	35.94126	31.88889	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	31.70321	42.95729	50.0895	55.39019	56.18027	58.97671	65.59248	75.98824	86.0101	93.63575	102.3984	114.493	119.1298	115.3792	109.293	108.9146	112.9839	119.5032	124.334	122.4244	115.3327	104.5426	91.23663	100.0359	-1.E+34	-1.E+34	-1.E+34	-1.E+34	91.90156	88.59355	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	18.68581	29.89421	35.73164	33.89313	31.88089	36.85728	46.18065	49.65485	50.26608	48.74308	47.66144	45.6722	44.44019	43.66954	45.79032	46.00999	47.43928	50.90293	57.58321	64.13152	71.00089	75.4231	78.36045	84.77558	95.65697	101.5777
17.4N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	99.76214	99.63765	131.7659	149.0347	143.8478	141.6708	125.4324	113.8977	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05057174	5.775483	11.63454	18.15699	22.74907	26.05023	28.8119	32.25998	35.37447	39.53886	44.14591	47.88969	49.82125	49.78009	49.15951	46.89672	43.15874	40.04503	38.81316	36.42273	35.24914	33.6167	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	24.46914	28.53299	44.88126	50.96885	53.79583	54.47076	58.29905	66.27012	76.00092	84.99071	93.26399	100.8613	104.7781	104.7464	103.5515	104.5318	109.6781	117.2915	125.0114	125.2293	117.7108	104.3519	93.26438	93.44649	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	17.38366	25.20536	32.83598	38.69644	38.46775	36.50125	40.1634	46.4418	49.79357	51.38181	51.04524	49.78256	48.79085	47.85235	47.50045	48.44794	47.85955	48.04775	50.89028	56.32047	62.88872	69.90426	75.41685	78.83289	84.88782	96.78735	103.4067
17.7N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	106.0703	118.8456	153.4746	150.1173	139.0936	136.9294	122.2929	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.991135	7.812825	13.3478	17.85702	22.25331	26.60044	30.50867	35.50446	40.43871	44.32224	47.25592	47.6895	47.69137	47.42804	46.1169	42.8186	38.42791	37.76215	36.54409	30.15259	31.13359	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	43.95443	49.6313	54.09701	52.1251	52.97634	58.47464	66.14278	74.16678	80.46894	85.67548	89.78886	92.57219	94.72523	98.15896	105.4182	115.4655	125.4338	126.8883	117.7263	99.86257	89.44109	99.94088	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	20.66539	27.23389	35.97335	37.96058	29.9514	29.82273	32.18573	42.38361	49.43521	50.72473	53.89574	53.20326	53.03957	52.07488	51.34803	50.88225	49.76661	49.20167	51.61829	55.84298	62.26506	68.65543	74.81041	78.51527	84.55977	96.62513	105.3735
18.1N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	104.2689	141.0139	167.5255	145.1211	135.4127	135.6264	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5531612	3.421164	6.537075	10.65229	14.90407	19.99643	25.61289	31.03064	36.70164	41.46064	45.51107	46.53839	46.90306	47.35402	44.88712	44.5019	42.4686	39.77209	38.94635	38.41798	36.4185	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	47.6506	55.70372	57.36422	55.78071	52.9233	54.86323	58.9508	64.33562	69.19328	73.81617	78.01294	82.19289	86.04	91.17874	100.3097	112.9654	125.2928	126.9831	116.8695	98.19264	87.09458	83.40323	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	16.16855	29.98594	36.77883	32.43417	25.71165	20.62826	23.77809	27.78087	39.563	45.50865	55.93006	56.31842	56.60313	55.87	55.33413	54.62213	53.54565	52.02581	53.1222	56.69804	62.21176	67.56277	73.8538	78.10089	84.13302	96.14153	106.5389
18.5N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	64.80701	100.5802	161.1829	172.7186	141.1553	134.1737	132.5999	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0	1.115695	2.986958	6.139585	9.627319	13.89698	20.46581	27.50775	33.19695	38.61067	42.24119	45.29261	47.03687	49.8072	47.13379	44.32198	44.70634	44.64636	41.40976	41.01666	42.58086	42.60506	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	60.06533	65.17855	60.95889	59.77853	58.86493	59.15282	60.68211	63.83978	67.1498	70.88623	75.25702	80.67365	87.5977	97.63319	112.4603	124.7589	126.5759	114.1247	94.66488	82.8641	74.67041	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	26.09847	17.95191	15.77262	28.9248	35.18303	29.4673	24.98382	-1.E+34	20.05688	24.41315	28.31013	40.56596	56.0263	58.32696	59.2178	60.3297	58.55999	58.58483	57.32257	56.24765	55.96244	58.87232	63.28791	67.24723	72.72446	77.30843	84.38386	97.06093	108.7362
18.8N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	65.21712	66.26398	100.7765	162.4635	164.2565	140.0245	131.49	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	0	0	0	0.6262017	0.6356955	2.56708	7.529984	13.27949	18.42361	23.65481	30.29243	35.5922	39.56968	41.74294	44.16115	48.6374	49.45104	48.09211	48.49791	47.5685	46.64133	44.56716	44.81671	48.01627	48.08229	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	67.10532	64.5195	67.18041	66.79183	64.85632	63.01736	63.53373	66.03958	69.43928	73.868	79.86351	88.74427	100.4949	113.4645	124.5759	123.6629	110.2843	96.19525	71.29864	61.73033	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	31.10079	16.93489	20.92389	31.73254	34.69649	31.46984	-1.E+34	-1.E+34	-1.E+34	-1.E+34	20.37655	36.76334	54.93857	60.79598	61.24198	64.11618	61.73845	61.80788	61.10566	60.2711	61.43121	63.20208	65.28055	67.20754	71.38364	76.49024	85.05977	95.25157	110.9488
19.2N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	79.8028	58.04897	84.87959	138.1196	138.8551	126.7084	117.0219	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	0	2.565755	1.953771	1.294556	4.89387	10.84984	17.55454	23.40636	27.88411	32.63859	37.19193	40.72943	43.56913	46.47646	50.2003	49.07452	50.53653	49.5273	49.06155	47.93635	46.69889	47.08401	51.6807	54.80032	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	71.23358	68.9025	73.0396	75.51411	71.32561	66.73756	67.65942	68.87979	73.30601	78.38512	86.1597	94.39761	105.8889	116.5671	123.3958	121.6577	111.8519	102.6502	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	34.51647	28.33478	30.70929	37.83463	38.54183	39.08391	-1.E+34	-1.E+34	-1.E+34	-1.E+34	14.05191	32.91516	54.00286	64.14363	66.34235	67.61125	64.14252	63.15694	62.53768	62.58745	64.36187	65.5772	66.7645	68.4267	71.6776	75.67568	83.1126	89.26208	95.25344
19.6N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	90.97488	85.86252	64.26233	75.15281	104.3558	114.3467	122.5502	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	0	4.134274	4.73683	2.837008	1.920247	6.801254	12.48363	17.89155	23.00341	27.83615	32.87	37.16547	43.42794	47.1409	48.58071	49.90535	51.98686	52.83884	51.94537	48.62397	46.85691	46.56027	47.45518	55.48977	61.40677	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	72.4045	79.56667	86.66528	80.50149	72.30547	73.95258	76.33948	80.27037	86.06799	93.06509	101.4396	110.6701	117.108	119.7077	119.0168	106.6621	100.2656	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	38.26667	37.91348	36.93811	38.88806	40.2995	36.11596	33.32877	35.48533	-1.E+34	-1.E+34	12.26919	27.02315	51.33311	63.64246	69.44228	70.07437	67.16143	65.77931	63.81827	64.20842	66.8041	67.09388	68.70361	70.30752	72.49024	75.12012	81.34933	82.47488	81.51841
20N	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	82.74364	83.0424	86.42384	80.22458	94.68607	103.9373	102.063	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	0	0	0	0	0	0	2.450081	6.142133	5.390626	3.463302	2.346061	7.009461	9.865063	11.74161	14.82394	21.54698	29.79684	37.106	44.37325	47.1807	49.49443	52.46178	52.63144	49.17994	48.75611	47.30203	45.88565	45.2486	48.40165	59.59182	69.63735	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	81.31207	88.32726	77.86425	77.92922	81.41367	84.42936	88.9471	92.15752	99.04113	107.9802	115.2007	119.3286	111.0173	98.72641	91.59068	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	-1.E+34	39.64079	41.86586	41.34623	45.0823	45.78256	43.63914	36.0289	35.65089	-1.E+34	10.22607	21.20612	44.45296	61.44715	69.10078	71.87856	70.09171	67.18079	65.70538	64.94765	69.46245	69.13038	68.09948	69.08109	72.65706	76.03989	81.42407	79.40572	75.07895
