             VARIABLE : Potential temperature (deg_C)
             DATA SET : GODAS-MOM OUTPUT
             FILENAME : ts_5day.nc
             FILEPATH : /home/las/datasets/ocean_analysis/NRIG/
             BAD FLAG : -1.E+10       
             SUBSET   : 180 by 188 points (LONGITUDE-LATITUDE)
             DEPTH (m): 5
             TIME     : 06-AUG-2016 12:00 JULIAN
  	30.3E	30.8E	31.3E	31.8E	32.3E	32.8E	33.3E	33.8E	34.3E	34.8E	35.3E	35.8E	36.3E	36.8E	37.3E	37.8E	38.3E	38.8E	39.3E	39.8E	40.3E	40.8E	41.3E	41.8E	42.3E	42.8E	43.3E	43.8E	44.3E	44.8E	45.3E	45.8E	46.3E	46.8E	47.3E	47.8E	48.3E	48.8E	49.3E	49.8E	50.3E	50.8E	51.3E	51.8E	52.3E	52.8E	53.3E	53.8E	54.3E	54.8E	55.3E	55.8E	56.3E	56.8E	57.3E	57.8E	58.3E	58.8E	59.3E	59.8E	60.3E	60.8E	61.3E	61.8E	62.3E	62.8E	63.3E	63.8E	64.3E	64.8E	65.3E	65.8E	66.3E	66.8E	67.3E	67.8E	68.3E	68.8E	69.3E	69.8E	70.3E	70.8E	71.3E	71.8E	72.3E	72.8E	73.3E	73.8E	74.3E	74.8E	75.3E	75.8E	76.3E	76.8E	77.3E	77.8E	78.3E	78.8E	79.3E	79.8E	80.3E	80.8E	81.3E	81.8E	82.3E	82.8E	83.3E	83.8E	84.3E	84.8E	85.3E	85.8E	86.3E	86.8E	87.3E	87.8E	88.3E	88.8E	89.3E	89.8E	90.3E	90.8E	91.3E	91.8E	92.3E	92.8E	93.3E	93.8E	94.3E	94.8E	95.3E	95.8E	96.3E	96.8E	97.3E	97.8E	98.3E	98.8E	99.3E	99.8E	100.3E	100.8E	101.3E	101.8E	102.3E	102.8E	103.3E	103.8E	104.3E	104.8E	105.3E	105.8E	106.3E	106.8E	107.3E	107.8E	108.3E	108.8E	109.3E	109.8E	110.3E	110.8E	111.3E	111.8E	112.3E	112.8E	113.3E	113.8E	114.3E	114.8E	115.3E	115.8E	116.3E	116.8E	117.3E	117.8E	118.3E	118.8E	119.3E	119.8E
1.1N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.08653	25.15832	25.14951	25.00969	25.0411	25.37591	25.75959	25.99539	26.19716	26.40312	26.57236	26.69515	26.77689	26.96089	27.23972	27.50742	27.71433	27.83097	27.89383	27.9325	27.95413	27.98035	28.0177	28.07745	28.16675	28.26329	28.37838	28.5075	28.63663	28.75379	28.8779	28.99249	29.10171	29.19069	29.24738	29.28941	29.32368	29.35154	29.38369	29.41758	29.443	29.46735	29.49681	29.52532	29.5495	29.54915	29.53965	29.52429	29.50534	29.48556	29.45207	29.42442	29.41009	29.39063	29.35672	29.34559	29.32214	29.28853	29.25679	29.22138	29.19681	29.17673	29.17294	29.18601	29.2155	29.26346	29.32198	29.37436	29.42486	29.47473	29.50477	29.51954	29.50608	29.47635	29.40888	29.29815	29.16689	29.04084	28.9393	28.92892	29.06101	29.21173	29.27798	29.29568	29.28404	29.25085	29.24637	29.24486	29.26573	29.29018	29.34383	29.36954	29.42123	29.50856	29.57251	29.63726	29.75627	29.86916	29.93457	30.02599	30.09944	30.18264	30.22105	30.23698	30.27397	30.32269	30.33295	30.28503	30.31822	30.3836	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.83294	29.77321	29.70137	29.74022	29.76344	29.76397	29.78747	29.96056	30.12719	30.25932	30.21359	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.71441	29.67433	29.85568
1.4N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	24.93452	25.07384	25.14311	25.08257	25.01242	25.16519	25.58977	25.93153	26.17445	26.38846	26.54343	26.66149	26.73169	26.89473	27.1713	27.44956	27.66572	27.79834	27.86762	27.90743	27.92562	27.93627	27.95632	28.01005	28.09205	28.17989	28.29326	28.42871	28.56537	28.69724	28.83529	28.97152	29.10041	29.20103	29.2636	29.30878	29.34458	29.37698	29.41201	29.44396	29.46697	29.49392	29.5212	29.54467	29.56546	29.56094	29.54894	29.53426	29.51217	29.48619	29.45045	29.42	29.40329	29.38668	29.35593	29.3435	29.32801	29.30532	29.2912	29.26356	29.23631	29.21462	29.20425	29.20657	29.23731	29.28497	29.34141	29.39891	29.44492	29.48565	29.50389	29.49528	29.47092	29.43516	29.35535	29.22144	29.06122	28.90606	28.76333	28.72412	28.83648	28.96845	29.04502	29.10384	29.11669	29.10454	29.13452	29.15567	29.17929	29.21097	29.25577	29.27554	29.32882	29.41757	29.47855	29.56942	29.70381	29.8251	29.89257	29.98492	30.09044	30.21055	30.29501	30.31424	30.32769	30.35704	30.36544	30.3317	30.38326	30.38914	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.66197	29.71365	29.68696	29.74177	29.76646	29.80266	29.82785	29.954	30.11213	30.267	30.26563	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.83075	29.72707	29.83434
1.6N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.01798	25.09991	25.10165	25.0478	25.04236	25.35332	25.81082	26.10949	26.32958	26.42877	26.51401	26.622	26.78872	27.08353	27.37238	27.60176	27.75014	27.8273	27.85988	27.86686	27.86766	27.87343	27.91532	27.98734	28.06865	28.18415	28.33064	28.48173	28.62625	28.78064	28.9296	29.0722	29.18334	29.25722	29.31433	29.35813	29.39116	29.42752	29.45624	29.47778	29.51184	29.54331	29.56514	29.58154	29.57632	29.56446	29.55795	29.54006	29.50861	29.4711	29.42623	29.39691	29.37395	29.34269	29.3258	29.30613	29.29198	29.30507	29.28968	29.26824	29.24458	29.23119	29.22773	29.25536	29.29692	29.34291	29.39585	29.44002	29.47502	29.47963	29.45514	29.41973	29.38118	29.29378	29.14083	28.96029	28.80541	28.68035	28.66128	28.76911	28.87868	28.94996	29.01578	29.04086	29.041	29.08037	29.11003	29.13774	29.16409	29.17306	29.17376	29.22521	29.31162	29.39223	29.51369	29.63643	29.78077	29.87504	29.96099	30.08823	30.25349	30.37994	30.40703	30.39321	30.40094	30.42096	30.40251	30.46701	30.3933	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.61733	29.6839	29.6928	29.77078	29.78872	29.85236	29.85739	29.94151	30.07588	30.23906	30.31763	-1.E+10	30.39733	30.34793	30.17209	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.8521	29.79342	29.76513	29.83189
1.9N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	24.90115	24.98321	25.07292	25.0585	25.00607	25.12893	25.58311	25.97997	26.21786	26.25023	26.25977	26.38554	26.61322	26.94525	27.28169	27.52262	27.69203	27.77897	27.80853	27.80866	27.80135	27.78942	27.8015	27.85352	27.93394	28.05613	28.20236	28.37359	28.54653	28.72156	28.88181	29.03015	29.15382	29.24206	29.31254	29.36249	29.39819	29.43613	29.46417	29.48521	29.52131	29.55214	29.57331	29.58547	29.59388	29.59215	29.60238	29.59953	29.57434	29.53656	29.47732	29.42965	29.3906	29.35543	29.32355	29.28203	29.25825	29.27339	29.27011	29.26316	29.25021	29.23598	29.22928	29.24348	29.27793	29.31097	29.35187	29.39618	29.43336	29.43226	29.39366	29.3527	29.31583	29.22811	29.06921	28.88248	28.73884	28.64161	28.67332	28.80815	28.91874	28.99591	29.04754	29.06359	29.05982	29.08327	29.10488	29.12873	29.15177	29.14609	29.13948	29.19044	29.27325	29.36934	29.49536	29.58993	29.73556	29.85751	29.94098	30.07885	30.28817	30.44714	30.49351	30.4709	30.4478	30.47321	30.49647	30.56973	30.40341	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.67312	29.67374	29.71451	29.81424	29.81918	29.86305	29.85105	29.91433	30.02383	30.18382	30.35356	30.49199	30.47926	30.36724	30.19064	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.85453	29.71599	29.73261	29.82683
2.1N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.07942	25.07522	25.02766	25.03572	25.30642	25.73891	26.01589	25.97319	25.82302	25.86579	26.18268	26.65224	27.11445	27.42099	27.60883	27.7138	27.7536	27.75075	27.72342	27.70335	27.6955	27.71455	27.77061	27.88496	28.04831	28.24685	28.44132	28.63049	28.80122	28.96023	29.09719	29.20345	29.28799	29.34612	29.38726	29.43056	29.45955	29.48052	29.5082	29.52553	29.54076	29.56585	29.61474	29.61797	29.63609	29.64219	29.63053	29.60762	29.54976	29.4975	29.44021	29.39907	29.3563	29.28335	29.2198	29.19899	29.18275	29.18852	29.20362	29.2084	29.19933	29.20447	29.22542	29.24195	29.2683	29.30592	29.35152	29.35812	29.3189	29.27383	29.23966	29.1568	28.99874	28.80984	28.67397	28.6069	28.70165	28.88079	29.00388	29.07981	29.11414	29.11954	29.11043	29.12138	29.13232	29.1491	29.16721	29.15911	29.14613	29.1945	29.26956	29.36445	29.48098	29.55308	29.68002	29.81033	29.89586	30.04823	30.2909	30.48445	30.55072	30.5301	30.50046	30.53036	30.53272	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.72991	29.67227	29.74349	29.84495	29.83444	29.81479	29.78036	29.83582	29.94997	30.11926	30.32677	30.47085	30.5108	30.35072	30.25004	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.80282	29.63351	29.65889	29.79817
2.4N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.03324	25.07895	25.05859	25.0312	25.11275	25.43502	25.73672	25.65893	25.41744	25.33607	25.52167	26.07621	26.73294	27.25763	27.50875	27.63223	27.68491	27.68227	27.64633	27.64266	27.67214	27.6959	27.70188	27.74045	27.87666	28.06822	28.26399	28.47179	28.66125	28.83927	29.00086	29.13327	29.2332	29.30855	29.36051	29.40818	29.44056	29.46004	29.48035	29.4954	29.51943	29.56561	29.63644	29.62648	29.63623	29.63858	29.62758	29.62691	29.58946	29.55544	29.50346	29.44843	29.40566	29.32299	29.21071	29.14811	29.10373	29.09268	29.12269	29.16054	29.16359	29.16723	29.17535	29.1789	29.18613	29.21072	29.25481	29.27765	29.25285	29.21064	29.17633	29.09762	28.94702	28.76138	28.62529	28.58337	28.7346	28.94822	29.07428	29.13821	29.15697	29.15648	29.14913	29.15441	29.15968	29.17192	29.18958	29.18326	29.17053	29.21293	29.27642	29.3567	29.4617	29.52333	29.6371	29.74227	29.82509	29.98705	30.25242	30.47385	30.56094	30.55152	30.55759	30.60591	30.48307	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.61075	29.72589	29.67913	29.76903	29.85289	29.80148	29.71177	29.66908	29.73608	29.87504	30.05452	30.2345	30.37681	30.44709	30.31903	30.2968	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.77483	29.59426	29.60276	29.7518
2.6N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.0971	25.08762	25.05054	25.04947	25.19512	25.43176	25.36651	25.19905	25.11544	25.09794	25.38208	26.10015	26.88241	27.36992	27.51671	27.57889	27.58975	27.5803	27.57062	27.61304	27.68019	27.7227	27.71868	27.79096	27.91094	28.06097	28.27841	28.49167	28.68934	28.8731	29.03094	29.15141	29.261	29.33009	29.3797	29.41601	29.43896	29.46081	29.48822	29.52018	29.57487	29.65005	29.61919	29.61936	29.62486	29.60064	29.59556	29.57737	29.56854	29.54454	29.49065	29.45234	29.39183	29.26384	29.16965	29.08616	29.05329	29.05935	29.10112	29.12354	29.12651	29.12165	29.12152	29.11806	29.1299	29.16093	29.19892	29.18949	29.15844	29.12659	29.04813	28.90767	28.72379	28.58597	28.57087	28.7673	29.00119	29.11939	29.16928	29.17809	29.17458	29.17092	29.17403	29.18121	29.19121	29.20621	29.20264	29.19582	29.23376	29.28302	29.34928	29.44841	29.5041	29.59868	29.66635	29.74213	29.9041	30.17871	30.41964	30.53362	30.58142	30.60526	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.72402	29.73064	29.69162	29.78794	29.85939	29.76111	29.63735	29.60334	29.68707	29.8276	30.0062	30.14942	30.28821	30.33473	30.27795	30.30006	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.74726	29.56829	29.57399	29.71529
2.9N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.10513	25.08305	25.05438	25.08181	25.22159	25.1938	25.1346	25.06553	24.96796	24.98715	25.52461	26.34401	27.10087	27.39022	27.45805	27.46403	27.4864	27.48263	27.49855	27.54498	27.6105	27.67942	27.78728	27.81446	27.86829	28.06038	28.28811	28.49648	28.70057	28.87988	29.02729	29.17155	29.2649	29.34121	29.39255	29.42641	29.45018	29.48607	29.51814	29.55977	29.61713	29.57451	29.57402	29.59566	29.58194	29.56333	29.53401	29.51529	29.51571	29.50088	29.48321	29.44463	29.34141	29.23684	29.11559	29.0495	29.03468	29.04958	29.07182	29.07967	29.07575	29.07153	29.05947	29.06339	29.08385	29.12028	29.11799	29.09161	29.06425	28.98942	28.85716	28.67662	28.53502	28.5408	28.77161	29.01661	29.12514	29.15939	29.15526	29.1501	29.15465	29.17371	29.19575	29.20525	29.21365	29.21822	29.21852	29.25693	29.29396	29.35136	29.44276	29.48817	29.56192	29.59865	29.65611	29.8144	30.08595	30.35397	30.51406	30.62511	30.64115	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.82438	29.73517	29.70319	29.79551	29.85767	29.74008	29.60891	29.60449	29.71233	29.81667	29.95604	30.0785	30.2064	30.24379	30.2303	30.26115	30.24623	30.20249	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.72199	29.55772	29.55484	29.67369
3.1N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	25.11415	25.07083	25.049	25.03629	25.09523	25.10233	25.10825	25.07464	25.05233	25.06075	25.26106	25.86459	26.63735	27.20397	27.37104	27.35693	27.35943	27.38719	27.40727	27.44491	27.4423	27.45503	27.73182	27.79017	27.75011	27.85895	28.06073	28.26549	28.47704	28.68676	28.86236	29.02881	29.14619	29.27109	29.35857	29.41159	29.43916	29.4698	29.49514	29.52268	29.58549	29.53597	29.53022	29.54884	29.54485	29.5253	29.49022	29.4486	29.44097	29.45607	29.46933	29.45837	29.39999	29.31929	29.16473	29.06364	29.04339	29.03451	29.04525	29.05309	29.0555	29.04799	29.02983	29.0344	29.05515	29.07266	29.0663	29.03445	29.00704	28.93336	28.80275	28.62729	28.48226	28.50131	28.75438	29.0047	29.10216	29.11588	29.09382	29.08597	29.09795	29.12997	29.17341	29.19452	29.2043	29.2213	29.23136	29.27488	29.30837	29.35586	29.43226	29.46135	29.51999	29.53767	29.58824	29.73914	30.00754	30.28699	30.5056	30.63255	30.67307	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.85368	29.69917	29.68132	29.75945	29.83183	29.7247	29.58429	29.62789	29.76834	29.81631	29.90233	29.99796	30.12138	30.17262	30.17489	30.21933	30.25966	30.21082	30.17634	30.04173	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.71512	29.56048	29.54335	29.63869
3.4N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	24.98482	25.01828	25.01588	25.03213	25.04582	25.09252	25.12371	25.16924	25.21096	25.2411	25.55644	26.15209	26.81184	27.18666	27.22649	27.22507	27.27568	27.34025	27.39042	27.36314	27.24782	27.49307	27.73212	27.69874	27.72955	27.86457	28.02802	28.20333	28.43176	28.64725	28.83713	28.98181	29.15162	29.28771	29.37115	29.40496	29.42914	29.43973	29.45476	29.52158	29.47356	29.45898	29.46237	29.46256	29.44995	29.42223	29.38396	29.36566	29.37256	29.40422	29.42291	29.41031	29.35801	29.21889	29.0885	29.05261	29.02802	29.03105	29.03654	29.03318	29.02898	29.019	29.0392	29.0611	29.06373	29.04029	28.99896	28.95675	28.88319	28.75578	28.57835	28.42566	28.4593	28.73193	28.98869	29.07883	29.07257	29.03107	29.01452	29.02953	29.06607	29.12289	29.16021	29.17547	29.20326	29.22376	29.27933	29.3076	29.33505	29.39095	29.4223	29.48508	29.50232	29.55095	29.6963	29.95629	30.22078	30.46862	30.6102	30.6631	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.85488	29.66451	29.64785	29.69788	29.80186	29.71137	29.55436	29.66155	29.80602	29.81994	29.8478	29.92716	30.04934	30.11055	30.09923	30.12565	30.18222	30.1802	30.17332	30.10456	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.70871	29.5628	29.53806	29.61825
3.6N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	24.97231	24.97756	24.99488	25.00173	25.01804	25.08503	25.17933	25.27904	25.36028	25.35945	25.46803	25.78241	26.24741	26.67773	26.8625	26.97804	27.09379	27.22325	27.30194	27.30264	27.16724	27.2342	27.56249	27.67012	27.68578	27.76601	27.87166	27.9722	28.1501	28.37395	28.58349	28.75712	28.95463	29.13706	29.26313	29.31186	29.33618	29.33849	29.3348	29.38479	29.35179	29.33447	29.33839	29.34622	29.34648	29.33363	29.31513	29.30384	29.29523	29.32324	29.35437	29.37954	29.35746	29.24313	29.11324	29.05235	29.01404	29.01545	29.0164	29.01141	29.0218	29.02958	29.0668	29.08783	29.07515	29.03086	28.96205	28.90171	28.83183	28.71731	28.52806	28.36711	28.41069	28.71061	28.97658	29.05932	29.03716	28.98181	28.95132	28.95801	28.98779	29.04959	29.10462	29.12923	29.16916	29.19662	29.25637	29.2729	29.27086	29.31272	29.36091	29.44302	29.47564	29.52297	29.66775	29.91895	30.17326	30.42261	30.57332	30.58098	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.84461	29.63747	29.60892	29.62038	29.75549	29.68899	29.52547	29.69863	29.83908	29.84155	29.83211	29.89499	29.99429	30.03856	29.99585	30.00533	30.03257	30.05851	30.10245	30.14773	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.7112	29.58229	29.54806	29.59931
3.9N	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	24.79143	24.8738	24.94137	24.99222	25.07301	25.2266	25.37638	25.52219	25.55515	25.59194	25.64808	25.72005	25.87359	26.19337	26.46088	26.77729	27.03853	27.18644	27.2399	27.15569	27.18163	27.35432	27.60738	27.69003	27.77429	27.85541	27.89395	27.97591	28.12487	28.29581	28.47768	28.68244	28.88184	29.02817	29.09347	29.11873	29.12845	29.1267	29.15886	29.14589	29.15227	29.18497	29.22267	29.24396	29.24874	29.24615	29.24715	29.23689	29.2611	29.28743	29.31533	29.31933	29.23764	29.12313	29.04085	28.99024	28.97734	28.97692	28.97834	29.01073	29.04578	29.10425	29.11287	29.07654	29.00081	28.91067	28.84493	28.78404	28.68225	28.47959	28.30317	28.35576	28.69544	28.97406	29.04543	29.00522	28.9409	28.89884	28.89056	28.89949	28.95034	29.01816	29.06698	29.12755	29.1589	29.20487	29.19901	29.16858	29.19626	29.27464	29.38939	29.4499	29.49308	29.63568	29.87579	30.13331	30.38109	30.52388	30.45897	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.82685	29.61701	29.57535	29.54442	29.68268	29.64633	29.50964	29.73348	29.85333	29.8538	29.85684	29.88296	29.93358	29.94916	29.89861	29.91258	29.91868	29.93732	30.00383	30.13817	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	29.72487	29.61902	29.58803	29.5974
