             VARIABLE : Salinity (psu)
             DATA SET : GODAS-MOM OUTPUT
             FILENAME : ts_5day.nc
             FILEPATH : /home/las/datasets/ocean_analysis/NRIG/
             BAD FLAG : -1.E+10       
             SUBSET   : 180 by 188 points (LONGITUDE-LATITUDE)
             DEPTH (m): 5
             TIME     : 06-AUG-2016 12:00 JULIAN
  	30.3E	30.8E	31.3E	31.8E	32.3E	32.8E	33.3E	33.8E	34.3E	34.8E	35.3E	35.8E	36.3E	36.8E	37.3E	37.8E	38.3E	38.8E	39.3E	39.8E	40.3E	40.8E	41.3E	41.8E	42.3E	42.8E	43.3E	43.8E	44.3E	44.8E	45.3E	45.8E	46.3E	46.8E	47.3E	47.8E	48.3E	48.8E	49.3E	49.8E	50.3E	50.8E	51.3E	51.8E	52.3E	52.8E	53.3E	53.8E	54.3E	54.8E	55.3E	55.8E	56.3E	56.8E	57.3E	57.8E	58.3E	58.8E	59.3E	59.8E	60.3E	60.8E	61.3E	61.8E	62.3E	62.8E	63.3E	63.8E	64.3E	64.8E	65.3E	65.8E	66.3E	66.8E	67.3E	67.8E	68.3E	68.8E	69.3E	69.8E	70.3E	70.8E	71.3E	71.8E	72.3E	72.8E	73.3E	73.8E	74.3E	74.8E	75.3E	75.8E	76.3E	76.8E	77.3E	77.8E	78.3E	78.8E	79.3E	79.8E	80.3E	80.8E	81.3E	81.8E	82.3E	82.8E	83.3E	83.8E	84.3E	84.8E	85.3E	85.8E	86.3E	86.8E	87.3E	87.8E	88.3E	88.8E	89.3E	89.8E	90.3E	90.8E	91.3E	91.8E	92.3E	92.8E	93.3E	93.8E	94.3E	94.8E	95.3E	95.8E	96.3E	96.8E	97.3E	97.8E	98.3E	98.8E	99.3E	99.8E	100.3E	100.8E	101.3E	101.8E	102.3E	102.8E	103.3E	103.8E	104.3E	104.8E	105.3E	105.8E	106.3E	106.8E	107.3E	107.8E	108.3E	108.8E	109.3E	109.8E	110.3E	110.8E	111.3E	111.8E	112.3E	112.8E	113.3E	113.8E	114.3E	114.8E	115.3E	115.8E	116.3E	116.8E	117.3E	117.8E	118.3E	118.8E	119.3E	119.8E
7.9S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.06538	35.18607	35.25817	35.28521	35.25602	35.22762	35.26186	35.29227	35.24959	35.17478	35.12991	35.12177	35.12939	35.14195	35.14433	35.15329	35.18328	35.20012	35.20061	35.19511	35.17866	35.16125	35.15465	35.15901	35.17223	35.18896	35.20763	35.22564	35.24247	35.25584	35.26712	35.27718	35.29042	35.31492	35.34744	35.36787	35.36337	35.3219	35.28182	35.27745	35.28741	35.29629	35.30106	35.30659	35.31115	35.31512	35.31958	35.32477	35.33046	35.33389	35.33437	35.32916	35.32018	35.31081	35.30404	35.30161	35.31033	35.32003	35.32292	35.32333	35.32148	35.30151	35.20958	35.0449	34.96424	34.99779	35.08675	35.15504	35.206	35.24551	35.26629	35.2723	35.275	35.27826	35.27709	35.27497	35.27227	35.26837	35.26722	35.27044	35.27528	35.28113	35.28347	35.27927	35.27122	35.25956	35.25196	35.24904	35.24891	35.24434	35.23442	35.22419	35.21576	35.207	35.19723	35.18864	35.18031	35.17228	35.16259	35.14183	35.09793	35.02565	34.9339	34.85189	34.79592	34.75893	34.73126	34.69998	34.66659	34.62702	34.55684	34.41942	34.2274	34.06837	33.97063	33.89534	33.82739	33.78621	33.76942	33.76071	33.76874	33.78254	33.78234	33.75152	33.67543	33.57577	33.4935	33.47538	33.57107	33.72417	33.78168	33.75744	33.77334	33.88554	33.92249	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	34.00015	34.00438	34.03982	34.05019	34.05423	34.03293	34.05267	34.06692	34.01616	33.94226	34.04026
7.6S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.06925	35.1829	35.25347	35.29302	35.25762	35.21704	35.24185	35.28994	35.28853	35.23676	35.19815	35.18874	35.18937	35.18464	35.16664	35.17155	35.19871	35.21252	35.22459	35.23416	35.22381	35.19988	35.18225	35.17811	35.18774	35.20535	35.22479	35.24299	35.25853	35.26764	35.27534	35.28481	35.29577	35.31448	35.34476	35.3741	35.37774	35.34182	35.2948	35.28332	35.2902	35.30109	35.30722	35.31353	35.31978	35.32521	35.33052	35.3354	35.34021	35.34414	35.34725	35.3485	35.34699	35.34321	35.33685	35.33096	35.32805	35.32634	35.32394	35.32283	35.32183	35.31573	35.26949	35.15029	35.04858	35.05019	35.12857	35.19921	35.2495	35.27914	35.28697	35.28716	35.28722	35.28666	35.28456	35.27996	35.27232	35.26341	35.25861	35.26073	35.26556	35.27271	35.27875	35.28109	35.27926	35.27337	35.26746	35.26247	35.25887	35.25089	35.23786	35.224	35.21072	35.19687	35.18361	35.17222	35.16223	35.15165	35.13206	35.09074	35.02011	34.92654	34.83255	34.76579	34.72293	34.69865	34.6754	34.64337	34.61143	34.56604	34.47314	34.31269	34.13191	34.00893	33.93596	33.8683	33.80529	33.77345	33.75689	33.75107	33.76075	33.77826	33.77716	33.74328	33.6641	33.55028	33.4455	33.41835	33.49205	33.63633	33.73375	33.71235	33.74727	33.85351	33.89613	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.97594	33.97711	34.03463	34.049	34.06965	34.09778	34.09454	34.08461	34.0213	34.01966	34.21204
7.4S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.06951	35.17827	35.25093	35.30256	35.26539	35.21415	35.22802	35.27818	35.30468	35.28286	35.25811	35.24847	35.23888	35.2104	35.17788	35.18744	35.213	35.23322	35.2654	35.29089	35.28911	35.26276	35.23398	35.22006	35.22279	35.2381	35.25433	35.26961	35.28239	35.28841	35.29035	35.29481	35.3031	35.31657	35.34125	35.37451	35.38659	35.36014	35.31113	35.29139	35.2941	35.30478	35.31237	35.31998	35.3278	35.33432	35.33986	35.34419	35.34763	35.35053	35.35286	35.35421	35.3535	35.35078	35.34492	35.33784	35.33135	35.32617	35.32119	35.3185	35.31796	35.31861	35.30393	35.2389	35.14154	35.12367	35.17974	35.24003	35.27753	35.29409	35.29503	35.29248	35.28969	35.2867	35.28396	35.27755	35.26715	35.25305	35.24418	35.24376	35.24765	35.2548	35.26225	35.26873	35.27192	35.26994	35.26585	35.26065	35.25397	35.24162	35.22446	35.20747	35.18999	35.17163	35.15626	35.14427	35.13288	35.11428	35.07247	34.99917	34.90488	34.80993	34.73399	34.68581	34.65501	34.63747	34.6176	34.58841	34.55592	34.49213	34.36792	34.19767	34.04655	33.9622	33.90637	33.83909	33.7869	33.76011	33.74409	33.74189	33.75281	33.7711	33.7733	33.74626	33.66856	33.54068	33.41614	33.40112	33.47887	33.57986	33.67805	33.6713	33.73074	33.82756	33.88904	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.93476	33.94798	34.03155	34.05131	34.08959	34.12137	34.12304	34.08834	34.04463	34.16027	34.37222
7.1S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.06597	35.17288	35.25183	35.3132	35.27974	35.21705	35.22031	35.263	35.30448	35.3076	35.29628	35.28534	35.25948	35.21128	35.18503	35.20301	35.22748	35.25463	35.29475	35.32489	35.33464	35.32411	35.29935	35.28117	35.27739	35.28635	35.2968	35.30614	35.31295	35.31435	35.31206	35.31008	35.31233	35.32213	35.33977	35.37026	35.39095	35.37662	35.33046	35.302	35.30088	35.30867	35.31674	35.32542	35.33388	35.3405	35.34595	35.35018	35.35303	35.35542	35.35716	35.358	35.35695	35.35397	35.34871	35.34144	35.33373	35.32612	35.31903	35.31455	35.31278	35.31489	35.31507	35.29303	35.22839	35.20517	35.23705	35.27655	35.29625	35.30095	35.29762	35.29414	35.28909	35.28245	35.27773	35.27042	35.2578	35.23964	35.22757	35.2237	35.22593	35.23074	35.23686	35.24557	35.251	35.25225	35.24988	35.24521	35.23623	35.21827	35.19662	35.17686	35.15646	35.13563	35.11988	35.10576	35.08557	35.04225	34.96099	34.85424	34.75767	34.68721	34.64029	34.61367	34.59285	34.57451	34.55796	34.53137	34.4902	34.39669	34.24704	34.08938	33.97776	33.92426	33.87622	33.8124	33.76924	33.74486	33.73166	33.73397	33.74413	33.75974	33.76529	33.74828	33.67876	33.53378	33.38849	33.39998	33.49388	33.56674	33.63144	33.65326	33.72503	33.789	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.87802	33.92571	34.03169	34.06238	34.11354	34.12015	34.1154	34.08636	34.09444	34.29317	34.45157
6.9S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.06145	35.16771	35.25368	35.32322	35.30027	35.22749	35.21626	35.24616	35.29065	35.31066	35.30877	35.29257	35.25358	35.20231	35.19736	35.22126	35.24196	35.26922	35.30211	35.32637	35.34101	35.34763	35.34391	35.3367	35.33318	35.33588	35.34007	35.34214	35.34202	35.33856	35.33334	35.32795	35.32475	35.32985	35.3415	35.36496	35.39133	35.39064	35.35171	35.31937	35.31183	35.31503	35.32163	35.33009	35.33873	35.34553	35.35078	35.35513	35.35801	35.36036	35.36169	35.36182	35.36019	35.35644	35.35209	35.34574	35.33777	35.32859	35.3197	35.31372	35.30994	35.31016	35.31367	35.31176	35.28598	35.26912	35.28317	35.30002	35.30566	35.30409	35.30064	35.29542	35.28671	35.27622	35.26995	35.26201	35.24638	35.22341	35.20868	35.20398	35.20335	35.20411	35.20759	35.21586	35.22158	35.22233	35.22025	35.21406	35.20011	35.17739	35.15481	35.1352	35.1133	35.09133	35.07405	35.04861	34.99975	34.90881	34.78283	34.66932	34.60225	34.56636	34.55271	34.54655	34.5327	34.51404	34.49551	34.46533	34.40294	34.27856	34.12534	33.99916	33.92859	33.89191	33.84564	33.79115	33.75298	33.72754	33.71566	33.72186	33.73243	33.74395	33.7501	33.73811	33.67	33.51028	33.35979	33.39192	33.50954	33.57841	33.61233	33.64737	33.71234	33.784	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.82904	33.92078	34.03572	34.08447	34.13195	34.10398	34.08965	34.08479	34.1685	34.39898	34.49813
6.6S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.05769	35.16259	35.25377	35.32917	35.32088	35.25128	35.21692	35.22904	35.26698	35.29662	35.29956	35.28001	35.23285	35.19926	35.21997	35.24589	35.26114	35.28144	35.3023	35.31741	35.32809	35.33932	35.34917	35.35692	35.36009	35.36245	35.36319	35.36171	35.35814	35.35246	35.34651	35.34135	35.33717	35.33764	35.34497	35.3623	35.38969	35.40074	35.37417	35.34433	35.32986	35.3279	35.33059	35.33722	35.34591	35.35308	35.35805	35.36281	35.36584	35.36759	35.36831	35.36779	35.36507	35.36045	35.356	35.35036	35.34275	35.33313	35.32401	35.31728	35.3123	35.30986	35.31128	35.31361	35.30775	35.30143	35.30656	35.31011	35.30972	35.30777	35.30426	35.29582	35.28239	35.26838	35.26115	35.25208	35.23326	35.20376	35.18663	35.18356	35.17942	35.17573	35.17459	35.17991	35.18166	35.17857	35.1726	35.16243	35.14434	35.1212	35.10254	35.0864	35.0643	35.03991	35.01131	34.95419	34.85246	34.7117	34.57018	34.48717	34.45239	34.44831	34.46538	34.47859	34.47038	34.4509	34.42619	34.38285	34.29188	34.14864	34.01587	33.93046	33.89141	33.85846	33.81752	33.7715	33.73417	33.7047	33.68972	33.69871	33.71223	33.72212	33.7238	33.70161	33.61355	33.45477	33.33354	33.37496	33.49975	33.57985	33.61644	33.64142	33.66349	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.80902	33.9357	34.04766	34.11991	34.15165	34.08893	34.06556	34.10561	34.26787	34.48353	34.53671
6.4S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.05502	35.15737	35.2515	35.33124	35.33406	35.28726	35.23066	35.21706	35.24177	35.27049	35.27529	35.25278	35.21718	35.21724	35.25533	35.27801	35.28835	35.2981	35.30671	35.31248	35.31602	35.3215	35.33253	35.34565	35.35483	35.36133	35.36425	35.36356	35.36007	35.35518	35.35037	35.3465	35.34371	35.34338	35.34877	35.36214	35.38705	35.40487	35.39422	35.37413	35.35943	35.35171	35.34852	35.35107	35.35806	35.3646	35.36829	35.37309	35.37697	35.37806	35.37787	35.3765	35.37347	35.36911	35.36411	35.35735	35.3493	35.34007	35.33171	35.32576	35.3207	35.3169	35.31555	35.31572	35.31454	35.31318	35.31437	35.31528	35.31487	35.31238	35.30671	35.29494	35.27488	35.25799	35.25101	35.24048	35.21714	35.18201	35.16116	35.16017	35.15324	35.14669	35.13818	35.13523	35.12772	35.11381	35.10067	35.08783	35.07078	35.05474	35.04346	35.03162	35.00937	34.97631	34.91762	34.80823	34.65646	34.49562	34.37534	34.3196	34.30733	34.33365	34.37699	34.41101	34.40851	34.38572	34.35375	34.29225	34.17326	34.02962	33.92738	33.88091	33.8621	33.82645	33.79099	33.75044	33.71194	33.67408	33.64833	33.64852	33.66265	33.67411	33.67009	33.62152	33.52285	33.38959	33.31461	33.35763	33.46258	33.53356	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.74445	33.74295	33.75031	33.74589	33.73114	33.72837	33.71827	33.68023	33.66252	33.66245	33.69334	33.74477	33.78415	33.79433	33.81119	33.96154	34.06204	34.16883	34.1865	34.09682	34.0726	34.16822	34.38692	34.54977	34.56625
6.1S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.05288	35.15193	35.24687	35.32805	35.33697	35.31772	35.2682	35.2187	35.2221	35.24136	35.24613	35.2308	35.22075	35.25488	35.28869	35.30186	35.30761	35.31058	35.31161	35.31144	35.31042	35.31031	35.31448	35.32298	35.333	35.34241	35.34917	35.3522	35.35229	35.35046	35.34805	35.34588	35.34475	35.34546	35.3512	35.36295	35.38412	35.40426	35.40628	35.39847	35.39159	35.38456	35.37658	35.3741	35.37643	35.37934	35.38111	35.38478	35.38885	35.38986	35.38905	35.38742	35.38572	35.38248	35.37725	35.36959	35.36057	35.35131	35.34409	35.33924	35.33432	35.32977	35.32648	35.32334	35.32071	35.32047	35.3218	35.32301	35.32038	35.31524	35.30629	35.28893	35.26264	35.24448	35.2376	35.22368	35.194	35.15629	35.13406	35.13224	35.12339	35.11231	35.09113	35.07149	35.04708	35.0191	35.00362	34.99716	34.98969	34.98485	34.98148	34.97077	34.9443	34.8896	34.78549	34.6309	34.45972	34.30996	34.20676	34.16699	34.17591	34.22285	34.28827	34.3418	34.35136	34.32677	34.28221	34.19926	34.05854	33.92965	33.86311	33.84369	33.83171	33.79859	33.76701	33.72951	33.68742	33.64125	33.59948	33.57705	33.57894	33.58379	33.5645	33.50025	33.41986	33.33508	33.30544	33.34502	33.41771	33.45818	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.7378	33.73205	33.73451	33.73233	33.72728	33.72857	33.72876	33.71623	33.70041	33.70181	33.72224	33.75555	33.78469	33.79479	33.85215	33.98837	34.07042	34.22522	34.25305	34.16017	34.13539	34.28003	34.50802	34.58163	34.57499
5.9S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.05162	35.14653	35.24119	35.32054	35.33094	35.32882	35.30851	35.25099	35.21849	35.223	35.22836	35.22736	35.2468	35.28417	35.29887	35.30532	35.31039	35.31322	35.31343	35.31132	35.30826	35.30618	35.30664	35.3102	35.31641	35.32463	35.33212	35.33847	35.34242	35.34392	35.34365	35.34269	35.34273	35.34531	35.35268	35.36431	35.38188	35.40097	35.40971	35.41059	35.41172	35.41214	35.40778	35.40199	35.39861	35.39651	35.39668	35.39899	35.40189	35.40226	35.40152	35.40114	35.40049	35.39786	35.39332	35.38583	35.37686	35.36803	35.36103	35.35626	35.35102	35.34585	35.34111	35.33588	35.3316	35.33043	35.33152	35.33029	35.32427	35.31391	35.29979	35.2766	35.24603	35.22673	35.21589	35.196	35.16068	35.12128	35.09909	35.09629	35.08611	35.06128	35.01822	34.98029	34.93656	34.9034	34.89862	34.90414	34.91069	34.9165	34.92113	34.90734	34.86754	34.78036	34.63617	34.45892	34.28959	34.15788	34.07247	34.04729	34.06727	34.12529	34.20341	34.27288	34.29544	34.26651	34.20695	34.10108	33.9557	33.85251	33.81268	33.80847	33.80036	33.77309	33.7467	33.70887	33.66277	33.60846	33.55242	33.50595	33.47861	33.46216	33.43297	33.38081	33.33462	33.3068	33.30348	33.33979	33.38696	33.40464	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.72153	33.72549	33.73281	33.72921	33.72421	33.72902	33.74355	33.75688	33.76771	33.77326	33.77161	33.78227	33.79005	33.79275	33.79616	33.81508	33.92442	33.99921	34.06104	34.26485	34.34465	34.28809	34.27192	34.40759	34.55733	34.58306	34.56681
5.6S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.04984	35.13965	35.23465	35.31349	35.32227	35.32262	35.32103	35.30882	35.24303	35.22221	35.22652	35.23968	35.27124	35.28879	35.29449	35.30179	35.31041	35.31575	35.31616	35.31289	35.30895	35.30719	35.30899	35.31318	35.31807	35.32235	35.32672	35.33191	35.33743	35.34058	35.34106	35.34001	35.34061	35.34486	35.35405	35.36633	35.38075	35.39591	35.40718	35.41249	35.41777	35.42295	35.42559	35.42362	35.41971	35.41615	35.41499	35.41597	35.41727	35.41696	35.41667	35.41637	35.41512	35.41222	35.40815	35.40221	35.39454	35.38658	35.37915	35.37286	35.36629	35.35983	35.35429	35.34891	35.3441	35.34152	35.34045	35.33635	35.32387	35.30606	35.28547	35.25633	35.22437	35.20073	35.18002	35.15476	35.11631	35.07709	35.05309	35.04898	35.03368	34.986	34.91923	34.86757	34.81532	34.79228	34.79903	34.81779	34.83802	34.85603	34.86134	34.83657	34.77602	34.65865	34.48928	34.30501	34.15044	34.0455	33.98323	33.97028	33.9941	34.05343	34.13279	34.21183	34.23705	34.20122	34.12228	34.00276	33.87107	33.79712	33.77354	33.77265	33.76687	33.74522	33.71943	33.68763	33.6426	33.58234	33.51553	33.45078	33.39905	33.36486	33.3351	33.30782	33.29873	33.30333	33.30987	33.34447	33.37257	33.36203	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.72531	33.73309	33.74186	33.75204	33.75456	33.78182	33.82268	33.84072	33.86073	33.87909	33.87881	33.86354	33.83337	33.81114	33.80904	33.86608	33.97846	33.99163	34.02682	34.2439	34.39569	34.39614	34.37816	34.37214	34.41989	34.55875	34.5476
5.4S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.04743	35.13317	35.22921	35.30688	35.31522	35.31422	35.31767	35.32986	35.29529	35.24208	35.23414	35.25187	35.2741	35.28104	35.28864	35.30081	35.3137	35.3204	35.31981	35.31589	35.31315	35.31574	35.32376	35.33363	35.33792	35.33764	35.33649	35.33674	35.33971	35.34172	35.34083	35.33884	35.33953	35.34487	35.35539	35.36827	35.38096	35.3927	35.404	35.41342	35.42376	35.4329	35.43903	35.44052	35.43894	35.43581	35.43454	35.43499	35.43485	35.43378	35.43143	35.4281	35.42437	35.42047	35.41686	35.41247	35.40654	35.39945	35.39129	35.38288	35.37513	35.36826	35.36274	35.3581	35.35417	35.35122	35.34656	35.33624	35.31802	35.29159	35.26459	35.23029	35.19802	35.16724	35.13459	35.10441	35.06366	35.02633	35.00499	34.99435	34.96788	34.89933	34.82163	34.76374	34.71022	34.69577	34.71249	34.74411	34.77571	34.80185	34.80111	34.76551	34.68221	34.53997	34.35889	34.1815	34.0483	33.97701	33.9348	33.92757	33.94871	34.00239	34.0749	34.15044	34.17339	34.13192	34.03444	33.91861	33.80879	33.75295	33.73186	33.73098	33.73396	33.71428	33.68879	33.66425	33.62507	33.56262	33.48851	33.41874	33.35866	33.31284	33.28819	33.28593	33.29711	33.30745	33.31425	33.34737	33.36184	33.34955	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.73619	33.76116	33.78655	33.82165	33.84661	33.87955	33.91515	33.94168	33.97137	33.98314	33.95071	33.88873	33.84018	33.82532	33.84853	33.93439	33.99877	33.98171	33.98119	34.12657	34.29082	34.33909	34.27113	34.12603	34.14133	-1.E+10	-1.E+10
5.1S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.04665	35.13145	35.22549	35.29992	35.31015	35.30891	35.31297	35.33497	35.33092	35.28207	35.25078	35.25746	35.26832	35.27629	35.28808	35.30561	35.31995	35.32516	35.3226	35.31937	35.32131	35.33176	35.3471	35.3629	35.36867	35.36528	35.35839	35.3514	35.34961	35.34728	35.34226	35.33877	35.33932	35.34539	35.35609	35.37135	35.38677	35.4001	35.41497	35.43056	35.44676	35.45843	35.4645	35.46495	35.46182	35.45813	35.45598	35.45447	35.45127	35.44628	35.43777	35.42759	35.41927	35.41432	35.41161	35.40855	35.40382	35.39745	35.38974	35.38155	35.3742	35.36867	35.36484	35.36201	35.35954	35.35469	35.34515	35.3285	35.30551	35.27222	35.23906	35.20108	35.16805	35.1323	35.09009	35.05084	35.00851	34.97245	34.95498	34.93747	34.89992	34.82018	34.73769	34.67953	34.63285	34.62522	34.65155	34.69899	34.7341	34.75928	34.75186	34.70392	34.59576	34.43878	34.25762	34.10064	33.99554	33.94013	33.90599	33.89485	33.9094	33.95363	34.01953	34.08809	34.1085	34.06155	33.95042	33.84407	33.7612	33.71115	33.67884	33.68054	33.69077	33.6803	33.6563	33.63379	33.60204	33.53796	33.46165	33.39835	33.34263	33.29297	33.27478	33.28384	33.30492	33.31382	33.31972	33.33115	33.33289	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.75668	33.81365	33.86066	33.89667	33.91367	33.92468	33.94276	33.98225	34.03133	34.04225	33.9903	33.90918	33.86811	33.8653	33.91158	33.98842	34.01813	33.98383	33.94782	33.98454	34.07987	34.15137	34.09022	33.91988	33.93708	-1.E+10	-1.E+10
4.9S	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	35.04786	35.13034	35.2206	35.29364	35.30624	35.3052	35.30971	35.33706	35.34329	35.31731	35.27737	35.26945	35.27244	35.28071	35.29754	35.31655	35.32737	35.32822	35.32395	35.32334	35.3331	35.35122	35.37114	35.38752	35.39362	35.39117	35.382	35.36995	35.36193	35.35228	35.34288	35.33859	35.33999	35.34761	35.36324	35.38699	35.41138	35.43328	35.45408	35.47083	35.48388	35.49213	35.49413	35.4912	35.48599	35.48056	35.47522	35.46899	35.45985	35.44329	35.4221	35.40506	35.3944	35.38843	35.38604	35.38447	35.38235	35.3789	35.37473	35.36972	35.36482	35.36241	35.36176	35.36112	35.35819	35.34924	35.3348	35.31359	35.28639	35.24841	35.21169	35.17464	35.14136	35.10098	35.05082	35.00492	34.96221	34.92424	34.90581	34.88047	34.83258	34.749	34.66665	34.61953	34.58727	34.58563	34.61855	34.67417	34.7112	34.72245	34.70703	34.64728	34.52458	34.36174	34.1909	34.05835	33.97583	33.92281	33.8797	33.86596	33.87489	33.90516	33.9618	34.02109	34.04087	33.99706	33.88016	33.79154	33.72812	33.6684	33.63053	33.62583	33.63549	33.63929	33.61516	33.58968	33.56339	33.50237	33.43146	33.37763	33.33462	33.28259	33.26695	33.28846	33.31454	33.32543	33.3179	33.28929	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	-1.E+10	33.77322	33.85898	33.90644	33.91713	33.92565	33.92783	33.93074	33.96175	34.03428	34.07427	34.04986	33.97802	33.94387	33.94319	33.98751	34.04001	34.05377	34.01344	33.94263	33.90308	33.90045	33.9522	33.94008	33.84633	33.8676	-1.E+10	-1.E+10
